frame,cell_0_filtered,cell_1_filtered,cell_2_filtered,cell_4_filtered
3667,1.162813869423986,-1.0229821791824642e-267,0.7473938457438749,1.7266201023774248
3668,1.1612211358256481,-6.399773767562373e-268,0.745233520834865,1.723282875880237
3669,1.1595778520201592,-3.421315579993902e-268,0.7430792876151067,1.7163342327072433
3670,1.1578710180232366,-1.3139853293631623e-268,0.7409311160818192,1.7071886209280085
3671,1.156093048120828,2.838850589795856e-270,0.7387890061640634,1.6971198692550127
3672,1.1542479830822356,7.672713156208996e-269,0.7366530074993402,1.6872406662275623
3673,1.1523598964107928,1.0730381808840402e-268,0.7345232431262592,1.6785163447881375
3674,1.1504832258487139,1.0981144476872764e-268,0.7323999345046553,1.6717764725750501
3675,1.1487140770382693,9.645256354488697e-269,0.7302834228621788,1.6676925869111046
3676,1.1472005407183978,7.610914849841164e-269,0.7281741787200324,1.666695390327541
3677,1.1461487228049876,5.463326220166861e-269,0.7260727877411891,1.6688108598855602
3678,1.1458195621875868,3.54147511042359e-269,0.7239798972178186,1.6734038947349754
3679,1.14650977028226,2.0025978497883167e-269,0.7218961044048943,1.6790398009076186
3680,1.148508697940618,8.822600645396544e-270,0.719821766847619,1.6838994096123097
3681,1.1520221616667703,1.4393463488343303e-270,0.7177567177541199,1.686577530774525
3682,1.1570550394600363,-2.838871786316444e-270,0.715699878826977,1.6864809224758925
3683,1.1632792551109505,-4.824656812297879e-270,0.7136487817299417,1.6836603528494596
3684,1.1700002735023398,-5.275442039501053e-270,0.7115990405660545,1.6785161112999096
3685,1.1763385647696154,-4.816423394508373e-270,0.7095438638497613,1.6715881926814178
3686,1.1815516581237238,-3.915678007291104e-270,0.7074737563138547,1.6634215184174532
3687,1.1852550819373233,-2.8914971238444556e-270,0.7053766362068159,1.6544907822246349
3688,1.187416890126893,-1.9365575185235205e-270,0.7032386750925868,1.6451683758825033
3689,1.1882267011581125,-1.1481632290628804e-270,0.7010462396947877,1.6357204374431227
3690,1.187971254802198,-5.577847393056696e-271,0.6987893542999521,1.6263189404022975
3691,1.1869525192726664,-1.5624272565852975e-271,0.6964670710947376,1.6170609441744404
3692,1.1854403373846438,8.689978394094991e-272,0.6940949855072822,1.607989078713464
3693,1.183650541132656,2.097536814834646e-271,0.6917148044159319,1.5991097577734676
3694,1.1817400961113105,2.4955780138894167e-271,0.6894053024310689,1.5904074264149834
3695,1.1798123200787862,2.380677946804517e-271,0.6872931277698525,1.5818543934516398
3696,1.1779269744551701,1.9974125345797623e-271,0.6855607135253123,1.5734165875655501
3697,1.1761116967110836,1.5171363108788933e-271,0.6844470369320951,1.5650560378578595
3698,1.1743726394081422,1.0476818935176089e-271,0.6842352675572246,1.5567311409762652
3699,1.1727032416173768,6.472565925818581e-272,0.685219716037001,1.5483959401768776
3700,1.1710907891488311,3.387950307521503e-272,0.6876433919306255,1.539999776217052
3701,1.169520870439516,1.2263668771696836e-272,0.6915975951149224,1.5314888058508653
3702,1.1679800697980285,-1.342575689544704e-273,0.69689295601551,1.5228110065760951
3703,1.166457323753231,-8.690210281248969e-273,0.7029776347081294,1.5139263332864616
3704,1.1649443555825754,-1.158845092956673e-272,0.7090297855481843,1.5048235492199737
3705,1.1634355414511484,-1.1635779151458063e-272,0.7142364418686233,1.4955447544790281
3706,1.161927480025368,-1.0099427793496168e-272,0.7180669353450821,1.4862175710250511
3707,1.1604184557906023,-7.89318658873151e-273,0.7203545449216202,1.4770930798741655
3708,1.158907915595043,-5.61258553890429e-273,0.7212076096882065,1.4685847250523139
3709,1.1573960227798092,-3.597099040555802e-273,0.7208789400445512,1.461299359177299
3710,1.1558833141053644,-1.9989465548812534e-273,0.7196656873907378,1.4560464416451895
3711,1.154370459656093,-8.463038947200987e-274,0.7178472053049962,1.4538054525971313
3712,1.152858112055704,-9.49336051997266e-275,0.7156522290699062,1.4556256631454143
3713,1.1513468255252397,3.3352532358395585e-274,0.7132468027075373,1.4624279631642243
3714,1.149837024746488,5.257905535176702e-274,0.7107356943999946,1.4746777693988116
3715,1.1483290058893247,5.615581551540595e-274,0.7081718646901219,1.4919043220729076
3716,1.1468229558596146,5.059371988311491e-274,0.7055704178248232,1.512245596518421
3717,1.1453189797161352,4.0722288969736357e-274,0.7029250821420677,1.5326372238781032
3718,1.1438171296332853,2.9792239787998077e-274,0.7002264580622106,1.5499592750077695
3719,1.1423174314289453,1.974425510373501e-274,0.6974819401575735,1.5622467675281526
3720,1.1408199064403453,1.1533606252084574e-274,0.694737294443849,1.5689649501105265
3721,1.1393245874657698,5.442085345993775e-275,0.6920992976816769,1.570563992807365
3722,1.1378315277327926,1.3410276390520775e-275,0.6897575775072015,1.567975937490639
3723,1.136340801593926,-1.1080470030944539e-275,0.6880018166756895,1.5622721246884412
3724,1.13485249511964,-2.3142496891611255e-275,0.687227859845157,1.5544562931658188
3725,1.1333666842349113,-2.6708311186488696e-275,0.6879231810246247,1.5453617973591043
3726,1.13188339786665,-2.509458354132817e-275,0.6906190459699103,1.535621894412033
3727,1.1304025641444049,-2.083187432586341e-275,0.695794260051733,1.5256864152427434
3728,1.1289239395048833,-1.5675990813894148e-275,0.7037333484405528,1.5158639000935756
3729,1.1274470241148837,-1.0718310210967448e-275,0.7143975178006268,1.5063738425897424
3730,1.1259709728464102,-6.5360425420911275e-276,0.7273892635712225,1.497398126810573
3731,1.1244945194630904,-3.3444126733158876e-276,0.7420191120437445,1.4891236574197526
3732,1.123015942716225,-1.1294680290303738e-276,0.7574134852875868,1.4817695522974015
3733,1.1215331160913586,2.4766729140982185e-277,0.7726194434691073,1.475592355100162
3734,1.120043696413621,9.763362418609164e-277,0.7867023854439407,1.470862033475626
3735,1.118545517466314,1.248377334934668e-276,0.7988444291407696,1.4678007849567674
3736,1.117037258498016,1.2312483368611313e-276,0.8084490222903981,1.4664768411814957
3737,1.1155194472460668,1.0564304401892016e-276,0.8152385595686777,1.4666477515060325
3738,1.113995824096103,8.178438363890969e-277,0.8192919174894849,1.4676351774949299
3739,1.1124750278631335,5.760150629523968e-277,0.8209760255296614,1.4684478430097254
3740,1.1109724537265575,3.648670126042145e-277,0.820806791718004,1.4681769455087166
3741,1.1095119713885835,1.9904817091333819e-277,0.8193194468637741,1.4663177605926776
3742,1.1081269735892374,8.057596966720126e-278,0.8169880351847486,1.4627856159633272
3743,1.1068599598090283,4.208543579455304e-279,0.8141890874785149,1.4577639004903873
3744,1.1057595734720442,-3.860840751898007e-278,0.811194617396499,1.4515596472262147
3745,1.1048737556406447,-5.71131209411556e-278,0.8081822818193738,1.4445070221964538
3746,1.1042375412285335,-5.968165846045339e-278,0.8052536732044125,1.4369102771571394
3747,1.1038541339615129,-5.3088267888100605e-278,0.8024546546793824,1.4290161970496078
3748,1.1036684265085603,-4.231126657667035e-278,0.7997940945830775,1.4210065672680965
3749,1.1035504481903653,-3.0666813147458926e-278,0.7972591996582137,1.413002732685474
3750,1.1033273841812823,-2.0106126063595918e-278,0.79482690732897,1.4050762419337661
3751,1.1028552344136158,-1.1563219760355154e-278,0.792471567751191,1.3972614412788982
3752,1.102063611768536,-5.283894094457263e-279,0.7901695415040751,1.3895674737341404
3753,1.1009513673012514,-1.1001727349349343e-279,0.7879014733876004,1.3819883613466695
3754,1.099567502383017,1.3622934774510172e-279,0.7856529751368518,1.374510701332409
3755,1.0979994827916535,2.5417632594288377e-279,0.7834143361575867,1.3671190385052514
3756,1.0963698408306168,2.853002009181969e-279,0.7811797353389904,1.3597992563550478
3757,1.094838269945318,2.6420792796137157e-279,0.7789462826700546,1.3525404283506697
3758,1.0936051838504761,2.170584556655112e-279,0.7767130953891653,1.3453355525424464
3759,1.0929114770997583,1.6182389194855275e-279,0.7744805173003735,1.3381815068006546
3760,1.0930279587128968,1.0953338756736262e-279,0.772249522134949,1.3310784468480754
3761,1.0942267793551173,6.589368994940235e-280,0.770021298861044,1.3240287519042464
3762,1.096726490991014,3.290047767221896e-280,0.7677969933492941,1.3170355233305515
3763,1.1006027639125422,1.0228212497082184e-280,0.7655775712405098,1.3101005765140497
3764,1.1056590926917138,-3.689187555853363e-281,0.7633637662928703,1.3032218509850135
3765,1.111330995063642,-1.0893855142507958e-280,0.7611560829690907,1.2963902151941242
3766,1.1168071255251795,-1.3417075070928096e-280,0.7589548286997445,1.2895857786038478
3767,1.1213651898823087,-1.3011354736175303e-280,0.7567601582506108,1.2827740622848456
3768,1.124620049175553,-1.1039623008051665e-280,0.754572118848385,1.2759027322233651
3769,1.1265184665974863,-8.466242735869301e-281,0.7523906896843666,1.2689000658982519
3770,1.127213401056617,-5.905560567796823e-281,0.7502158130141611,1.2616768764356479
3771,1.1269513527355028,-3.6957708127750615e-281,0.7480474164276345,1.2541341942777802
3772,1.1259974733646125,-1.9768658260070892e-281,0.7458854272128361,1.246179481733624
3773,1.1245916272620335,-7.60379602968192e-282,0.7437297803461865,1.2377543356075025
3774,1.1229274768692155,1.4774871771903e-283,0.7415804217566654,1.228876236278807
3775,1.121147115495311,4.416604257888137e-282,0.7394373083398875,1.2196955601610355
3776,1.1193450224988344,6.1853399069019e-282,0.7373004058956558,1.2105663504379713
3777,1.1175766450336246,6.333315875405901e-282,0.7351696858406859,1.2021247852308738
3778,1.1158683869984631,5.564703030239968e-282,0.7330451212796358,1.1953625187051677
3779,1.1142270350972667,4.392184088906712e-282,0.730926682846645,1.1916729584170833
3780,1.1126476077146732,3.153650395815928e-282,0.7288143346799939,1.1928373970392634
3781,1.1111192774101748,2.044911996461805e-282,0.7267080309725322,1.2009058022256425
3782,1.1096294327999179,1.156874841682273e-282,0.7246077137445343,1.2179161425684164
3783,1.1081661664539633,5.101970964292426e-283,0.7225133127915457,1.245390001890802
3784,1.1067195592329777,8.389681300398677e-284,0.7204247491227611,1.2835517801575107
3785,1.1052821281582283,-1.6322856903184863e-283,0.7183419435486857,1.330488256353557
3786,1.1038487537350228,-2.7803608827852895e-283,0.7162648322809649,1.381969399752299
3787,1.1024163317298306,-3.0421893357552594e-283,0.7141933913011074,1.432417342087067
3788,1.1009833218574747,-2.778523933286333e-283,0.7121276706115968,1.476549485402028
3789,1.0995493018302958,-2.2595255019007637e-283,0.7100678380272349,1.510820815723048
3790,1.0981145841591897,-1.66895385937493e-283,0.7080142295981082,1.5340077295490384
3791,1.096679915634303,-1.1180891486201043e-283,0.7059673998092019,1.5468010584582634
3792,1.0952462541161205,-6.631671878533864e-284,0.703928159223562,1.5509516202523954
3793,1.0938146018531536,-3.22417675165072e-284,0.7018975803225714,1.5485528971076148
3794,1.0923858667417852,-9.059465095893699e-285,0.6998769444703101,1.5416012801255117
3795,1.0909607210418115,4.983175347777372e-285,0.6978675953532057,1.5317728050028656
3796,1.089539430178058,1.208336862570067e-284,0.6958706589637034,1.5203549400129734
3797,1.088121632426307,1.4389049585261807e-284,0.6938865903418884,1.5082799022137348
3798,1.0867060643425213,1.373244771678374e-284,0.6919145172093155,1.496216988067482
3799,1.0852902481197229,1.152507720584567e-284,0.6899513758096647,1.4846920218709794
3800,1.0838701870677445,8.756134787148945e-285,0.6879908809208976,1.4742101530318459
3801,1.0824401548592744,6.048325169116166e-285,0.6860224461358233,1.465362854968082
3802,1.0809927121635068,3.737962762164932e-285,0.6840302763192226,1.4589009097797714
3803,1.0795191369582493,1.95774811503118e-285,0.6819929915364719,1.4557529035941517
3804,1.0780105039027614,7.099083675585726e-286,0.6798843028601399,1.4569644530820154
3805,1.0764596793836307,-7.58154254114286e-287,0.6776754253491134,1.4635288802366473
3806,1.074864490550443,-5.003516976375584e-286,0.6753400451877988,1.4760780071445572
3807,1.0732322491269588,-6.680439869015e-286,0.672862697703957,1.4944057265871142
3808,1.071585627015938,-6.711132997743805e-286,0.6702512768559651,1.516964369931374
3809,1.069969549549449,-5.826895071125238e-286,0.6675539758393696,1.5408436766157416
3810,1.068458255008569,-4.555195208874187e-286,0.664880124909007,1.5626271870515889
3811,1.0671609410072727,-3.239897385630577e-286,0.6624230155047938,1.5796410070140214
3812,1.0662234859502215,-2.0771058344523914e-286,0.6604807747230614,1.5906504744040353
3813,1.0658226582872294,-1.1548394767585044e-286,0.6594686493520084,1.595717962063239
3814,1.0661481531528656,-4.8949706771777435e-287,0.6599127817157119,1.5956820078936675
3815,1.0673669875364749,-5.564993748884619e-288,0.6624120438437255,1.5916979409536138
3816,1.0695646513003627,1.9185769276545122e-287,0.6675514025465279,1.5849411828651236
3817,1.0726585293323807,3.030321725044052e-287,0.6757487073470596,1.5764403954262087
3818,1.0763160753591097,3.238483113354534e-287,0.687018331455282,1.5670048743959524
3819,1.0799885811542878,2.9187655908150687e-287,0.7007185033710459,1.557213836983964
3820,1.083115088729847,2.3499225443734288e-287,0.7155143676559302,1.547441391879112
3821,1.0853361901778984,1.7196342080647846e-287,0.7297171654172929,1.5378978982733171
3822,1.0865420459756274,1.1399897225023385e-287,0.7418200149691504,1.528674838516599
3823,1.0867943522963126,6.66203811336878e-288,0.7509011662299638,1.5197856090072015
3824,1.0862394633019263,3.1460966311352204e-288,0.7567187919979623,1.5111985751069905
3825,1.085051274436345,7.783514496974019e-289,0.7595507617230737,1.50286140708808
3826,1.0834000272493434,-6.361733316086822e-289,0.7599629050150633,1.4947173239729006
3827,1.081441876173302,-1.3333573420696335e-288,0.7586355133982177,1.4867146785737835
3828,1.0793238384146802,-1.5400353886024541e-288,0.7562670555780685,1.4788115706781046
3829,1.0771989565767628,-1.4475770306664123e-288,0.7535345016018515,1.4709770890619434
3830,1.075246635010563,-1.2020314846963088e-288,0.7510881362883607,1.4631905203055193
3831,1.0736928301862037,-9.04761040131376e-289,0.7495588809579742,1.455439537387392
3832,1.0728239185317243,-6.187923934089943e-289,0.7495568084178666,1.4477180653171646
3833,1.0729866509219028,-3.7747863070378866e-289,0.7516403108075416,1.4400242530261487
3834,1.0745648604384967,-1.9327642931013603e-289,0.7562365377060086,1.432358775266758
3835,1.077922001049777,-6.540833990442462e-290,0.7634982950353127,1.4247235452594924
3836,1.0832979430614182,1.412072908907676e-290,0.7731352001671193,1.417120829845691
3837,1.090649860890948,5.622553461771259e-290,0.7843541767971679,1.4095527120171452
3838,1.0994876555092772,7.197048400878628e-290,0.7960120443310059,1.4020208285451548
3839,1.1088750721232514,7.101697294458029e-290,0.8069094514923827,1.394526311978886
3840,1.117711332664332,6.095275087302072e-290,0.8160902702006385,1.3870698775342598
3841,1.1251426788625138,4.719934330671716e-290,0.823076320029412,1.3796520095055513
3842,1.130842709514199,3.3251727596581143e-290,0.8280009432812483,1.3722732138499723
3843,1.1350517283030497,2.1069649151145487e-290,0.8316062387096896,1.364934310081056
3844,1.1384455217087073,1.1500286974479104e-290,0.8351140928626115,1.3576367342971758
3845,1.1419543269327148,4.661505250682342e-291,0.8400337024669073,1.3503828148071173
3846,1.1465882501599967,2.5183257818367185e-292,0.8479442101423518,1.3431759622012789
3847,1.1532576985287084,-2.2217244361222417e-291,0.8602297426077573,1.336020688067575
3848,1.1625588291089912,-3.291919815618242e-291,0.8777491777899116,1.3289223341046006
3849,1.1745262464904358,-3.441963877163354e-291,0.9005103404076894,1.3218863622549395
3850,1.1884554914832137,-3.062766918005126e-291,0.9274800338822313,1.3149170366151826
3851,1.202976009600209,-2.441678149806231e-291,0.9566280344458863,1.3080153339079474
3852,1.2164628006455567,-1.7701622220082347e-291,0.9852609866483526,1.3011759709509274
3853,1.2276084557812361,-1.1609224840430045e-291,1.0106683922632758,1.2943835591309392
3854,1.235782598931419,-6.679514081254209e-292,1.0308978053863747,1.2876081141861082
3855,1.2409963083867308,-3.055080059710529e-292,1.0452016076539563,1.28080048951327
3856,1.2436535485461526,-6.39531586957218e-293,1.0538970460166248,1.273888778223692
3857,1.2443214082241685,7.827995801883225e-293,1.0579139576342391,1.2667773379872582
3858,1.2435810748972533,1.4646125950191052e-292,1.0583962387058805,1.2593507918365276
3859,1.2419434899717072,1.6451604271731329e-292,1.056452603784535,1.2514860506678356
3860,1.2398121165341651,1.5241280573915515e-292,1.0530234128662865,1.2430759157057598
3861,1.2374767728361409,1.2524935451352491e-292,1.048829598706741,1.234067881881178
3862,1.2351254815981467,9.340124503776412e-293,1.044373876130721,1.2245209974574696
3863,1.2328646957140048,6.323804984888438e-293,1.0399707149997386,1.2146815583486155
3864,1.2307414423112157,3.805759915684224e-293,1.035788202258216,1.2050744727354359
3865,1.2287635545152755,1.9015364124610404e-293,1.0318908603104286,1.19660077316706
3866,1.226916128330429,5.926348131110742e-294,1.0282772445448582,1.1906225722042767
3867,1.2251736810419547,-2.1112432225619194e-294,1.0249096034503085,1.1890047030740531
3868,1.2235082986814874,-6.274687484184816e-294,1.0217351642279513,1.1940679644717553
3869,1.2218944702610792,-7.7355853832956e-294,1.018699926656367,1.2083939437694837
3870,1.2203114397202275,-7.505065811442622e-294,1.0157564596584858,1.2344089501590616
3871,1.2187438686617595,-6.369691718499045e-294,1.0128673327646098,1.2736696890488026
3872,1.2171814755010846,-4.8861551149244054e-294,1.010005671693152,1.3259887246561057
3873,1.2156181567534297,-3.4092107096796816e-294,1.0071540481848744,1.389026937287605
3874,1.2140509398035264,-2.1342483533556745e-294,1.0043025973108073,1.4588780564089752
3875,1.2124789830692742,-1.1422477556668367e-294,1.0014469601861113,1.5312376358378685
3876,1.2109027366523262,-4.4001439879697605e-295,0.9985864063535483,1.6023323915905419
3877,1.2093233044951672,7.598491155841811e-297,0.9957223077126478,1.6692830499238733
3878,1.2077420036798332,2.542288450170074e-295,0.9928570118803296,1.7300304826551347
3879,1.2061600919797175,3.5654230440898955e-295,0.9899930878381888,1.7830557065234915
3880,1.2045786250870636,3.6527017969998735e-295,0.9871328788546945,1.8271193778012758
3881,1.202998404758631,3.210479269371669e-295,0.9842782854501626,1.861228049428907
3882,1.2014199842270266,2.5346844682525293e-295,0.9814307047824778,1.8849125862705884
3883,1.1998437045687294,1.8204117780839827e-295,0.9785910647154006,1.898584783656158
3884,1.1982697433157605,1.1807681368490187e-295,0.9757599056969337,1.9035664889560895
3885,1.1966981633134643,6.683104788321643e-296,0.9729374780943084,1.9017230641339027
3886,1.1951289551534807,2.9503751893605817e-296,0.9701238350097793,1.89501028519323
3887,1.1935620703538552,4.889705622247923e-297,0.9673189101320833,1.8851712772577436
3888,1.1919974449641526,-9.385130103154349e-297,0.9645225768540994,1.8735973943971926
3889,1.1904350147031488,-1.602266369541732e-296,0.9617346890868851,1.8612984872257654
3890,1.188874723378953,-1.7543371929236108e-296,0.9589551064660414,1.8489376841661043
3891,1.1873165264617846,-1.6028883053713965e-296,0.956183707537902,1.8368971955301152
3892,1.1857603914950832,-1.3038487535597126e-296,0.9534203945245583,1.825352444972228
3893,1.1842062967021516,-9.633089265213386e-297,0.950665092789801,1.8143408533457688
3894,1.1826542287815562,-6.455383994079302e-297,0.9479177474449302,1.8038184271145978
3895,1.1811041805497366,-3.830379665879204e-297,0.9451783188279101,1.7937020002773436
3896,1.1795561488156483,-1.8636727069892843e-297,0.9424467779662495,1.783897866201075
3897,1.1780101326691907,-5.252855054234166e-298,0.9397231026401264,1.7743190343828452
3898,1.1764661322284113,2.857429733543152e-298,0.9370072743062592,1.7648938761404445
3899,1.1749241478087702,6.960889758236757e-298,0.9342992759110611,1.7555688447118205
3900,1.1733841794374755,8.29645197747016e-298,0.9315990904894483,1.7463075511615074
3901,1.171846226623953,7.921270722316143e-298,0.9289067003864633,1.737087947573663
3902,1.170310288302851,6.649968668107533e-298,0.9262220869279812,1.72789884066835
3903,1.1687763628801549,5.0535895991085806e-298,0.9235452303840775,1.7187365025111598
3904,1.167244448330158,3.4917285411279475e-298,0.9208761100992068,1.7096017896590494
3905,1.1657145423075468,2.1587032660847625e-298,0.9182147046971669,1.7004979305234031
3906,1.1641866422527956,1.1312942210881893e-298,0.9155609922998924,1.6914289804627463
3907,1.1626607454797064,4.1094135638143504e-299,0.9129149507244892,1.6823988559744625
3908,1.1611368492413137,-4.2792373122666616e-300,0.9102765576417525,1.6734108230100575
3909,1.15961495077497,-2.880831140219832e-299,0.9076457906920589,1.6644673116093223
3910,1.1580950473298546,-3.851092096370742e-299,0.9050226275620906,1.6555699449797867
3911,1.156577136181066,-3.8707557496832465e-299,0.9024070460295628,1.6467196949435599
3912,1.1550612146343966,-3.361841960434072e-299,0.899799023984217,1.637917099956719
3913,1.1535472800253115,-2.6288228147158184e-299,0.8971985394328406,1.6291625021622957
3914,1.1520353297148551,-1.8702480392368118e-299,0.8946055704947498,1.6204562737970796
3915,1.1505253610844093,-1.199401014313076e-299,0.892020095392579,1.6117990098886539
3916,1.1490173715305172,-6.671773060040454e-300,0.8894420924416854,1.603191663791501
3917,1.1475113584604404,-2.831205562918708e-300,0.8868715400401853,1.5946355958246696
3918,1.1460073192887152,-3.2614043368857496e-301,0.8843084166606546,1.5861324950539593
3919,1.1445052514347256,1.1036331718910374e-300,0.8817527008438402,1.577684123107678
3920,1.1430051523211617,1.746480007095738e-300,0.8792043711943036,1.5692918211432632
3921,1.141507019373178,1.8676178292457062e-300,0.8766634063776955,1.5609557226196147
3922,1.1400108500180486,1.6838424998035713e-300,0.8741297851192745,1.5526736330716127
3923,1.1385166416851438,1.3560465859214718e-300,0.8716034862032899,1.5444395829156417
3924,1.1370243918060878,9.925872269027391e-301,0.8690844884728995,1.5362421405610143
3925,1.1355340978149953,6.582043107827898e-301,0.866572770830374,1.5280627000950122
3926,1.1340457571487168,3.848118730810888e-301,0.864068312237405,1.519874136291787
3927,1.132559367247059,1.8187674585021632e-301,0.8615710917154082,1.511640447587593
3928,1.131074925552958,4.51751246328715e-302,0.8590810883457579,1.5033182692804843
3929,1.1295924295126043,-3.6524208947649676e-302,0.8565982812699281,1.4948613980867516
3930,1.1281118765755236,-7.682125510500604e-302,0.8541226496895417,1.4862296601428904
3931,1.1266332641946206,-8.880028326019374e-302,0.8516541728663352,1.4774034763177433
3932,1.1251565898261966,-8.350317412057718e-302,0.8491928301220619,1.4684051893712704
3933,1.1236818509299495,-6.935903255855691e-302,0.8467386008383488,1.4593274360833577
3934,1.1222090449689637,-5.221947204087742e-302,0.8442914644565238,1.450367366319753
3935,1.1207381694096936,-3.572426064140766e-302,0.841851400477428,1.4418631246197426
3936,1.119269221721948,-2.1800644577818522e-302,0.8394183884612213,1.4343255665991579
3937,1.1178021993788725,-1.1169578718816136e-302,0.8369924080271876,1.4284536646336574
3938,1.116337099856937,-3.787798213872957e-303,0.8345734388535443,1.4251166938616726
3939,1.1148739206359237,8.049716300399582e-304,0.8321614606772567,1.425280699555864
3940,1.113412659198917,3.237915478506924e-303,0.8297564532938564,1.429852104204664
3941,1.111953313032297,4.149179328395131e-303,0.8273583965572665,1.439409508954161
3942,1.1104958796257332,4.096172348319917e-303,0.8249672703796299,1.4538200852020835
3943,1.1090403564721802,3.5167815134417834e-303,0.8225830547311401,1.4718932763836003
3944,1.107586741067874,2.7239631359144827e-303,0.8202057296398745,1.4914181399882924
3945,1.1061350309123277,1.919527115143185e-303,0.817835275191628,1.5097425155063573
3946,1.10468522350833,1.2166888931270289e-303,0.8154716715297479,1.5245856790658632
3947,1.10323731636194,6.6444387724401466e-304,0.8131148988549692,1.5346213456268034
3948,1.1017913069824856,2.6967700549596594e-304,0.8107649374252487,1.5395860815124227
3949,1.1003471928825592,1.5050201833789454e-305,0.8084217675556002,1.539997229128847
3950,1.0989049715780148,-1.2784819176779883e-304,0.8060853696179298,1.5367639429698665
3951,1.097464640587964,-1.897411897443351e-304,0.8037557240408695,1.530889253521347
3952,1.0960261974347716,-1.9850490170217057e-304,0.801432811309614,1.5232908271438237
3953,1.0945896396440524,-1.7669692477639545e-304,0.7991166119657559,1.5147106428977581
3954,1.0931549647446663,-1.409030858905725e-304,0.7968071066071227,1.5056851405792822
3955,1.0917221702687137,-1.0217794644335635e-304,0.7945042758876129,1.4965521350706026
3956,1.0902912537515312,-6.703129865492275e-305,0.7922081005170344,1.4874768922427335
3957,1.0888622127316878,-3.8584268789655263e-305,0.7899185612609434,1.4784859233192564
3958,1.0874350447509797,-1.7664008848543596e-305,0.7876356389404829,1.4695025528586823
3959,1.0860097473544263,-3.717407987739672e-306,0.7853593144322232,1.4603828091633333
3960,1.0845863180902655,4.498026781273969e-306,0.7830895686680022,1.450953543933692
3961,1.0831647545099488,8.439351879144827e-306,0.7808263826347662,1.4410568451249992
3962,1.0817450541681375,9.486671131378712e-306,0.7785697373744119,1.4306056554139046
3963,1.080327214622698,8.792182479506403e-306,0.7763196139836271,1.4196548295019782
3964,1.0789112334346975,7.22726492318497e-306,0.7740759936137327,1.4084893025071084
3965,1.0774971081683993,5.390913718424718e-306,0.7718388574705247,1.3977261374515235
3966,1.076084836391258,3.6509849792479185e-306,0.7696081868141168,1.3884194945578026
3967,1.0746744156739156,2.198054110747678e-306,0.7673839629587822,1.3821466922395718
3968,1.0732658435901972,1.0990205950641475e-306,0.7651661672727964,1.3810395912816684
3969,1.0718591177171062,3.433740034433368e-307,0.7629547811782806,1.3877093731865269
3970,1.0704542356348203,-1.2081324928795154e-307,0.7607497861510456,1.4049964464987656
3971,1.0690511949266879,-3.614104019047627e-307,0.7585511637204367,1.4354644420208356
3972,1.067649993179223,-4.4599275752756065e-307,0.7563588954691783,1.4805539570669126
3973,1.0662506279821027,-4.3289849275234034e-307,0.7541729630332207,1.5394795150194867
3974,1.0648530969281624,-3.675210876277175e-307,0.7519933481015858,1.608441112242666
3975,1.0634573976133925,-2.819963463365822e-307,0.7498200324162155,1.680940436309796
3976,1.062063527636935,-1.9680957183045092e-307,0.747652997771819,1.74936987779302
3977,1.0606714846010796,-1.2324928078763338e-307,0.7454922260157214,1.807195642073366
3978,1.0592812661112598,-6.59997812397013e-308,0.7433376990477125,1.8506373972227261
3979,1.0578928697760492,-2.5462428643743646e-308,0.7411893988198951,1.879009031299517
3980,1.0565062932071567,3.8494715715275e-310,0.7390473073365347,1.893882342916444
3981,1.0551215340194235,1.4633828424950443e-308,0.7369114066539081,1.8979468267391228
3982,1.0537385898308176,2.0552168999367227e-308,0.734781678880153,1.8941491616685822
3983,1.0523574582624309,2.1066714637161687e-308,0.7326581061751175,1.8851825792081023
3984,1.050978136938473,1.8522406334218907e-308,0.7305406707502093,1.8732383813114135
3985,1.0496006234862676,1.462739438218624e-308,0.7284293548682469,1.8599358656261704
3986,1.0482249155362482,1.050812916617281e-308,0.7263241408433098,1.8463603683217242
3987,1.0468510107219535,6.817956117801434e-309,0.72422501104059,1.8331560164535066
3988,1.0454789066800225,3.86072999014178e-309,0.722131947876244,1.8206362940068403
3989,1.0441086010501914,1.706139051711136e-309,0.7200449338172455,1.8088896161035533
3990,1.0427400914752887,2.8495606088644e-310,0.7179639513812383,1.797867964105758
3991,1.041373375601231,-5.39607657891505e-310,0.7158889831363905,1.787454246259783
3992,1.040008451077021,-9.2335151392486e-310,0.7138200117012491,1.7775088421462126
3993,1.0386453155547408,-1.011671110801917e-309,0.7117570197445948,1.7678983798299563
3994,1.037283966689552,-9.2468116572507e-310,0.7096999899852974,1.758510818493197
3995,1.0359244021396885,-7.523793691221e-310,0.7076489051921716,1.7492609288982053
3996,1.0345666195664551,-5.5601502611316e-310,0.7056037481838329,1.7400897253012937
3997,1.033210616634221,-3.72706825868955e-310,0.7035645018285537,1.7309606271724824
3998,1.0318563910104146,-2.21238148108446e-310,0.7015311490441206,1.7218543270461708
3999,1.0305039403655176,-1.07725629740015e-310,0.6995036727976902,1.7127636316941868
4000,1.0291532623730575,-3.045639400146e-311,0.6974820561056462,1.7036889813025256
4001,1.0278043547095987,1.638425254571e-311,0.6954662820334565,1.694634945483498
4002,1.0264572150547357,4.009957588143e-311,0.6934563336955314,1.6856077302813741
4003,1.025111841091084,4.783568893846e-311,0.6914521942550806,1.6766135793066685
